,Subject,maxBurst_SHA01,meanInterval_SHA01,meanNumRewards_SHA01,modeInterval_SHA01,numBurst_SHA01,pctRewards_SHA01,stdInterval_SHA01,maxBurst_SHA02,meanInterval_SHA02,meanNumRewards_SHA02,modeInterval_SHA02,numBurst_SHA02,pctRewards_SHA02,stdInterval_SHA02,maxBurst_SHA03,meanInterval_SHA03,meanNumRewards_SHA03,modeInterval_SHA03,numBurst_SHA03,pctRewards_SHA03,stdInterval_SHA03,maxBurst_SHA04,meanInterval_SHA04,meanNumRewards_SHA04,modeInterval_SHA04,numBurst_SHA04,pctRewards_SHA04,stdInterval_SHA04,maxBurst_SHA05,meanInterval_SHA05,meanNumRewards_SHA05,modeInterval_SHA05,numBurst_SHA05,pctRewards_SHA05,stdInterval_SHA05,maxBurst_SHA06,meanInterval_SHA06,meanNumRewards_SHA06,modeInterval_SHA06,numBurst_SHA06,pctRewards_SHA06,stdInterval_SHA06,maxBurst_SHA07,meanInterval_SHA07,meanNumRewards_SHA07,modeInterval_SHA07,numBurst_SHA07,pctRewards_SHA07,stdInterval_SHA07,maxBurst_SHA08,meanInterval_SHA08,meanNumRewards_SHA08,modeInterval_SHA08,numBurst_SHA08,pctRewards_SHA08,stdInterval_SHA08,maxBurst_SHA09,meanInterval_SHA09,meanNumRewards_SHA09,modeInterval_SHA09,numBurst_SHA09,pctRewards_SHA09,stdInterval_SHA09,maxBurst_SHA10,meanInterval_SHA10,meanNumRewards_SHA10,modeInterval_SHA10,numBurst_SHA10,pctRewards_SHA10,stdInterval_SHA10,maxBurst_SHA11,meanInterval_SHA11,meanNumRewards_SHA11,modeInterval_SHA11,numBurst_SHA11,pctRewards_SHA11,stdInterval_SHA11
272,F1722,2.0,650.3,2.0,1587.0,2.0,36.0,513.71,4.0,481.64,2.5,40.0,4.0,67.0,604.55,2.0,383.88,2.0,274.0,3.0,33.0,403.96,2.0,634.45,2.0,26.0,3.0,50.0,1097.04,2.0,422.53,2.0,51.0,4.0,44.0,521.17,2.0,356.68,2.0,343.0,2.0,20.0,194.81,2.0,309.59,2.0,54.0,8.0,70.0,275.82,2.0,324.05,2.0,87.0,7.0,61.0,303.26,2.0,363.5,2.0,176.0,4.0,42.0,323.49,2.0,324.1,2.0,359.0,3.0,28.999999999999996,198.09,,,,,,,
273,F1723,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,4511.0,0.0,4511.0,0.0,0.0,0.0,3.0,302.41,2.33,1307.0,6.0,61.0,356.82,2.0,272.57,2.0,171.0,7.0,57.99999999999999,247.8,2.0,367.88,2.0,36.0,6.0,67.0,439.81,2.0,237.79,2.0,68.0,11.0,73.0,191.97,2.0,308.52,2.0,413.0,3.0,25.0,157.94,5.0,125.89,3.4,29.0,15.0,93.0,310.36,2.0,513.08,2.0,393.0,2.0,28.999999999999996,298.39,,,,,,,
274,F1725,0.0,3370.0,0.0,1765.0,0.0,0.0,1605.0,0.0,660.0,0.0,660.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,859.5,2.0,39.0,2.0,44.0,902.55,0.0,,0.0,,0.0,0.0,,,,,,,,
275,F1726,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,1111.67,2.0,375.0,1.0,50.0,1285.23,0.0,,0.0,,0.0,,,0.0,2936.0,0.0,2936.0,0.0,0.0,0.0,,,,,,,
276,F1727,2.0,947.6,2.0,240.0,1.0,33.0,1014.57,0.0,2378.0,0.0,2378.0,0.0,0.0,0.0,0.0,2108.33,0.0,3288.0,0.0,0.0,1386.56,4.0,162.49,2.21,85.0,14.0,70.0,155.4,3.0,139.34,2.23,34.0,13.0,60.0,95.59,6.0,165.05,2.7,21.0,10.0,61.0,168.33,3.0,147.02,2.15,129.0,13.0,56.99999999999999,67.83,3.0,144.9,2.11,104.0,9.0,38.0,48.31,4.0,149.36,2.43,25.0,7.0,35.0,69.65,4.0,132.46,2.15,152.0,13.0,51.0,46.54,,,,,,,
277,F1729,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,464.47,2.0,91.0,5.0,62.0,913.29,3.0,368.0,2.5,187.0,2.0,50.0,724.27,0.0,,0.0,,0.0,,,,,,,,,
278,F1730,0.0,,0.0,,0.0,,,0.0,3732.0,0.0,3732.0,0.0,0.0,0.0,2.0,577.33,2.0,907.0,1.0,50.0,386.45,2.0,350.82,2.0,225.0,4.0,44.0,252.08,2.0,458.79,2.0,390.0,4.0,53.0,332.26,2.0,942.0,2.0,1924.0,1.0,25.0,560.43,0.0,714.29,0.0,198.0,0.0,0.0,929.82,3.0,318.68,2.25,531.0,4.0,39.0,262.59,0.0,766.5,0.0,935.0,0.0,0.0,468.59,2.0,1047.67,2.0,1657.0,1.0,28.999999999999996,591.68,,,,,,,
279,F1731,2.0,906.8,2.0,1405.0,1.0,33.0,517.91,2.0,723.6,2.0,87.0,1.0,33.0,747.75,2.0,1015.33,2.0,1259.0,1.0,28.999999999999996,719.53,4.0,187.53,2.55,59.0,11.0,72.0,203.5,2.0,418.44,2.0,68.0,5.0,59.0,445.28,2.0,431.0,2.0,252.0,1.0,12.0,275.6,2.0,317.5,2.0,106.0,3.0,26.0,240.87,2.0,262.85,2.0,171.0,4.0,28.999999999999996,125.76,2.0,235.4,2.0,102.0,3.0,19.0,109.66,2.0,211.79,2.0,231.0,3.0,18.0,84.15,,,,,,,
280,F1737,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,937.0,0.0,937.0,0.0,0.0,0.0,2.0,1076.25,2.0,80.0,1.0,40.0,886.63,2.0,876.0,2.0,2234.0,1.0,40.0,869.22,2.0,619.36,2.0,54.0,5.0,83.0,839.77,2.0,299.76,2.0,96.0,7.0,64.0,303.08,3.0,232.93,2.12,155.0,8.0,59.0,163.15,2.0,296.42,2.0,292.0,4.0,32.0,179.25,2.0,172.9,2.0,110.0,11.0,54.0,118.49,,,,,,,
281,M1751,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,1562.0,0.0,1562.0,0.0,0.0,0.0,0.0,880.0,0.0,880.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,
282,M1752,2.0,1711.33,2.0,2042.0,1.0,50.0,1252.48,4.0,248.77,2.38,27.0,8.0,70.0,335.16,3.0,454.0,2.25,346.0,4.0,60.0,432.91,2.0,270.42,2.0,508.0,7.0,56.00000000000001,212.12,2.0,248.44,2.0,49.0,7.0,50.0,161.9,2.0,271.23,2.0,192.0,4.0,30.0,170.77,2.0,193.47,2.0,137.0,7.0,38.0,85.86,3.0,184.39,2.33,72.0,6.0,36.0,98.52,2.0,222.06,2.0,55.0,2.0,12.0,71.91,3.0,211.12,2.2,119.0,5.0,32.0,94.03,,,,,,,
283,M853,0.0,1353.0,0.0,1353.0,0.0,0.0,0.0,0.0,1847.5,0.0,2542.0,0.0,0.0,694.5,2.0,1334.5,2.0,259.0,1.0,40.0,1857.16,0.0,1791.67,0.0,2628.0,0.0,0.0,1107.26,2.0,2135.0,2.0,3592.0,1.0,50.0,1494.23,2.0,355.1,2.0,128.0,4.0,38.0,322.89,3.0,510.77,3.0,21.0,1.0,21.0,329.07,2.0,855.71,2.0,51.0,1.0,25.0,626.95,2.0,727.0,2.0,59.0,2.0,40.0,545.08,2.0,1269.5,2.0,2312.0,1.0,40.0,798.68,,,,,,,
284,M854,2.0,1062.83,2.0,48.0,1.0,28.999999999999996,489.73,2.0,554.4,2.0,33.0,2.0,36.0,556.91,2.0,1245.8,2.0,833.0,1.0,33.0,840.64,2.0,1419.0,2.0,2609.0,1.0,33.0,877.38,3.0,463.83,2.5,48.0,4.0,77.0,880.9,3.0,513.36,2.4,71.0,5.0,80.0,990.11,3.0,524.38,2.5,31.0,4.0,71.0,1030.4,3.0,763.25,2.5,234.0,2.0,56.00000000000001,957.57,2.0,954.43,2.0,65.0,2.0,50.0,1016.33,2.0,1154.0,2.0,4239.0,1.0,40.0,1781.24,,,,,,,
285,M855,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,485.0,0.0,485.0,0.0,0.0,0.0,0.0,422.0,0.0,422.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,
286,M856,3.0,265.72,2.43,57.0,7.0,65.0,358.42,3.0,329.85,2.5,36.0,2.0,24.0,218.51,2.0,404.12,2.0,290.0,1.0,11.0,163.65,2.0,360.89,2.0,109.0,1.0,10.0,108.42,2.0,361.84,2.0,25.0,1.0,10.0,132.73,2.0,431.5,2.0,30.0,1.0,12.0,157.89,0.0,584.82,0.0,123.0,0.0,0.0,235.32,2.0,337.42,2.0,342.0,1.0,10.0,100.08,2.0,221.94,2.0,128.0,4.0,25.0,106.48,0.0,242.11,0.0,214.0,0.0,0.0,87.35,,,,,,,
287,M857,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,718.0,2.0,232.0,2.0,50.0,1136.71,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,1778.0,2.0,1953.0,1.0,50.0,1353.3,0.0,,0.0,,0.0,,,,,,,,,
288,M858,2.0,36.0,2.0,36.0,1.0,100.0,0.0,0.0,2327.0,0.0,2327.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2987.0,0.0,2703.0,0.0,0.0,284.0,0.0,2182.33,0.0,155.0,0.0,0.0,1443.09,5.0,62.56,3.86,22.0,22.0,98.0,133.6,3.0,466.0,2.5,99.0,2.0,42.0,484.01,,,,,,,
289,M859,2.0,284.41,2.0,44.0,4.0,35.0,252.83,2.0,335.75,2.0,248.0,2.0,19.0,213.97,2.0,243.03,2.0,174.0,3.0,20.0,111.82,2.0,253.54,2.0,195.0,2.0,14.000000000000002,114.03,2.0,286.92,2.0,86.0,3.0,24.0,165.07,3.0,242.39,2.25,202.0,4.0,31.0,156.38,2.0,322.82,2.0,96.0,3.0,26.0,197.79,2.0,320.0,2.0,123.0,1.0,9.0,121.75,2.0,277.42,2.0,486.0,2.0,16.0,114.25,2.0,244.37,2.0,32.0,2.0,14.000000000000002,109.53,,,,,,,
290,M860,2.0,418.12,2.0,1495.0,6.0,67.0,451.81,4.0,299.22,2.75,32.0,4.0,46.0,264.84,2.0,379.28,2.0,76.0,3.0,32.0,199.9,2.0,397.89,2.0,29.0,1.0,11.0,159.17,2.0,366.68,2.0,25.0,2.0,20.0,162.46,0.0,334.33,0.0,454.0,0.0,0.0,87.28,2.0,277.64,2.0,194.0,1.0,8.0,73.56,2.0,231.76,2.0,41.0,2.0,13.0,102.72,4.0,273.08,4.0,214.0,1.0,15.0,133.42,2.0,224.67,2.0,347.0,2.0,13.0,83.9,,,,,,,
291,M861,0.0,1608.0,0.0,1608.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,161.0,0.0,161.0,0.0,0.0,0.0,2.0,83.0,2.0,83.0,1.0,100.0,0.0,0.0,3209.0,0.0,647.0,0.0,0.0,2562.0,0.0,2333.0,0.0,1883.0,0.0,0.0,450.0,2.0,1124.67,2.0,361.0,1.0,50.0,1327.68,0.0,2247.0,0.0,3934.0,0.0,0.0,1476.43,2.0,790.11,2.0,963.0,2.0,40.0,734.79,2.0,70.0,2.0,70.0,1.0,100.0,0.0,,,,,,,
292,M862,0.0,,0.0,,0.0,0.0,,2.0,791.57,2.0,592.0,1.0,25.0,783.87,2.0,1136.0,2.0,868.0,1.0,50.0,1030.04,0.0,,0.0,,0.0,0.0,,2.0,171.0,2.0,71.0,1.0,67.0,100.0,0.0,2276.0,0.0,2485.0,0.0,0.0,1423.09,2.0,321.0,2.0,25.0,6.0,55.00000000000001,287.55,2.0,327.0,2.0,806.0,4.0,62.0,295.36,3.0,176.78,2.17,79.0,12.0,63.0,145.72,2.0,638.0,2.0,113.0,4.0,73.0,1438.14,,,,,,,
293,M863,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,2.0,68.0,2.0,68.0,1.0,100.0,0.0,2.0,677.86,2.0,41.0,1.0,25.0,429.46,2.0,1102.0,2.0,463.0,1.0,50.0,1222.71,0.0,1639.0,0.0,708.0,0.0,0.0,756.91,2.0,1144.5,2.0,101.0,1.0,67.0,1043.5,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,
294,M864,2.0,950.14,2.0,180.0,2.0,50.0,858.42,0.0,1142.8,0.0,1634.0,0.0,0.0,706.71,0.0,1884.33,0.0,1064.0,0.0,0.0,1839.13,0.0,1816.0,0.0,512.0,0.0,0.0,985.49,2.0,1452.0,2.0,109.0,1.0,50.0,1155.15,2.0,346.0,2.0,424.0,1.0,10.0,259.14,0.0,470.2,0.0,306.0,0.0,0.0,207.23,2.0,466.14,2.0,56.0,2.0,27.0,250.7,3.0,361.56,3.0,47.0,1.0,16.0,165.58,0.0,373.94,0.0,174.0,0.0,0.0,142.45,,,,,,,
295,M865,2.0,676.5,2.0,31.0,1.0,18.0,438.3,2.0,582.45,2.0,67.0,2.0,33.0,382.01,0.0,572.42,0.0,285.0,0.0,0.0,237.19,2.0,452.67,2.0,433.0,1.0,12.0,299.23,2.0,577.58,2.0,89.0,3.0,46.0,395.5,2.0,375.67,2.0,181.0,1.0,11.0,172.56,2.0,390.39,2.0,34.0,2.0,21.0,184.32,2.0,331.05,2.0,189.0,1.0,10.0,121.51,3.0,355.0,2.33,53.0,3.0,70.0,362.21,2.0,1420.33,2.0,2988.0,1.0,50.0,1207.52,,,,,,,
296,M866,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,203.0,0.0,203.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,3.0,47.5,3.0,71.0,1.0,100.0,23.5,0.0,,0.0,,0.0,,,2.0,23.0,2.0,23.0,1.0,100.0,0.0,0.0,,0.0,,0.0,,,,,,,,,
297,M867,2.0,895.43,2.0,39.0,2.0,50.0,702.39,0.0,2257.5,0.0,2258.0,0.0,0.0,0.5,2.0,2379.67,2.0,4808.0,1.0,50.0,1934.97,0.0,4136.0,0.0,4136.0,0.0,0.0,0.0,0.0,1963.5,0.0,3800.0,0.0,0.0,1836.5,2.0,980.6,2.0,75.0,2.0,67.0,1090.13,2.0,3039.0,2.0,105.0,1.0,67.0,2934.0,2.0,1518.75,2.0,1338.0,1.0,40.0,1555.56,2.0,1162.25,2.0,594.0,1.0,40.0,939.29,2.0,1141.4,2.0,697.0,1.0,33.0,1814.94,,,,,,,
298,M868,2.0,942.5,2.0,213.0,1.0,28.999999999999996,1290.53,0.0,1904.5,0.0,2133.0,0.0,0.0,228.5,0.0,1319.2,0.0,498.0,0.0,0.0,587.21,2.0,1115.0,2.0,98.0,1.0,33.0,734.88,0.0,1632.5,0.0,1914.0,0.0,0.0,452.54,0.0,871.33,0.0,771.0,0.0,0.0,411.56,0.0,963.43,0.0,261.0,0.0,0.0,570.68,0.0,482.62,0.0,314.0,0.0,0.0,181.48,0.0,524.0,0.0,193.0,0.0,0.0,268.5,0.0,644.9,0.0,228.0,0.0,0.0,259.52,,,,,,,
299,M953,4.0,136.19,2.67,30.0,18.0,91.0,180.45,2.0,515.38,2.0,42.0,4.0,56.99999999999999,523.41,2.0,611.0,2.0,468.0,3.0,50.0,758.76,0.0,5310.0,0.0,5310.0,0.0,0.0,0.0,0.0,3389.0,0.0,6311.0,0.0,0.0,2922.0,2.0,1285.0,2.0,73.0,1.0,33.0,1068.64,0.0,3200.0,0.0,3200.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,
300,M954,2.0,1138.0,2.0,54.0,2.0,80.0,1213.64,2.0,888.5,2.0,45.0,1.0,40.0,626.49,2.0,1187.5,2.0,85.0,2.0,80.0,1349.5,2.0,515.75,2.0,75.0,1.0,40.0,294.57,0.0,3460.0,0.0,3460.0,0.0,0.0,0.0,3.0,48.5,3.0,32.0,1.0,100.0,16.5,2.0,2254.33,2.0,1206.0,1.0,50.0,2330.09,0.0,,0.0,,0.0,,,0.0,2269.0,0.0,2269.0,0.0,0.0,0.0,0.0,1167.2,0.0,279.0,0.0,0.0,971.3,,,,,,,
301,M955,0.0,,0.0,,0.0,,,2.0,2093.0,2.0,4094.0,1.0,67.0,2001.0,2.0,367.27,2.0,182.0,2.0,33.0,321.34,2.0,446.1,2.0,98.0,1.0,18.0,176.74,2.0,459.67,2.0,397.0,1.0,12.0,237.4,2.0,385.06,2.0,409.0,2.0,22.0,189.21,0.0,394.82,0.0,296.0,0.0,0.0,103.77,0.0,,0.0,,0.0,,,5.0,359.53,2.83,26.0,6.0,94.0,840.87,2.0,300.35,2.0,204.0,1.0,8.0,100.09,,,,,,,
302,M956,2.0,752.67,2.0,3159.0,2.0,56.99999999999999,1102.72,0.0,,0.0,,0.0,,,2.0,320.0,2.0,620.0,1.0,67.0,300.0,2.0,665.0,2.0,52.0,1.0,50.0,620.92,2.0,44.0,2.0,44.0,1.0,100.0,0.0,3.0,274.74,2.33,57.0,6.0,57.99999999999999,312.1,3.0,247.18,2.33,209.0,3.0,30.0,152.73,3.0,223.9,2.2,144.0,5.0,37.0,147.27,2.0,209.94,2.0,326.0,7.0,41.0,104.62,3.0,200.0,2.33,143.0,3.0,19.0,96.18,,,,,,,
303,M957,3.0,577.22,3.0,309.0,1.0,30.0,429.27,2.0,615.9,2.0,820.0,1.0,18.0,375.17,0.0,587.0,0.0,260.0,0.0,0.0,202.61,2.0,672.3,2.0,21.0,1.0,18.0,369.59,2.0,705.1,2.0,525.0,1.0,18.0,329.77,2.0,518.25,2.0,39.0,3.0,46.0,292.32,2.0,441.38,2.0,80.0,1.0,12.0,199.97,2.0,471.93,2.0,839.0,2.0,25.0,271.52,0.0,478.5,0.0,363.0,0.0,0.0,128.13,2.0,351.65,2.0,479.0,1.0,10.0,156.19,,,,,,,
304,M960,2.0,1336.75,2.0,36.0,2.0,80.0,1286.52,2.0,1277.0,2.0,104.0,1.0,67.0,1173.0,2.0,429.21,2.0,499.0,3.0,40.0,439.88,2.0,268.58,2.0,278.0,5.0,37.0,148.35,2.0,94.5,2.0,59.0,1.0,67.0,35.5,3.0,234.63,2.17,110.0,6.0,42.0,135.49,2.0,184.13,2.0,59.0,11.0,55.00000000000001,116.22,0.0,,0.0,,0.0,,,3.0,199.86,2.2,24.0,5.0,31.0,111.69,2.0,189.57,2.0,133.0,6.0,32.0,64.67,,,,,,,
305,M961,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
306,M962,0.0,908.71,0.0,1297.0,0.0,0.0,731.94,2.0,926.43,2.0,1757.0,3.0,75.0,909.34,2.0,1138.17,2.0,27.0,2.0,56.99999999999999,1523.78,3.0,1107.25,2.5,36.0,2.0,100.0,1859.5,0.0,5361.0,0.0,5361.0,0.0,0.0,0.0,2.0,879.12,2.0,47.0,3.0,67.0,929.8,2.0,775.0,2.0,917.0,2.0,44.0,585.33,2.0,1011.29,2.0,321.0,1.0,25.0,1023.06,2.0,1759.0,2.0,22.0,2.0,80.0,1767.11,0.0,2056.67,0.0,1484.0,0.0,0.0,472.42,,,,,,,
307,M963,3.0,342.15,2.5,211.0,4.0,71.0,533.99,2.0,386.75,2.0,93.0,4.0,89.0,437.69,2.0,596.0,2.0,29.0,1.0,40.0,503.56,0.0,381.0,0.0,381.0,0.0,0.0,0.0,0.0,225.0,0.0,211.0,0.0,0.0,14.0,0.0,2895.0,0.0,2895.0,0.0,0.0,0.0,2.0,258.93,2.0,124.0,10.0,71.0,252.17,2.0,846.25,2.0,1433.0,1.0,22.0,1095.1,2.0,521.0,2.0,205.0,2.0,33.0,509.29,2.0,870.0,2.0,205.0,1.0,25.0,738.17,,,,,,,
308,M964,0.0,1280.2,0.0,1297.0,0.0,0.0,371.3,2.0,843.0,2.0,27.0,1.0,33.0,765.22,0.0,1296.5,0.0,167.0,0.0,0.0,1129.5,0.0,3210.0,0.0,3456.0,0.0,0.0,246.0,0.0,2671.0,0.0,2952.0,0.0,0.0,281.0,2.0,733.14,2.0,25.0,1.0,25.0,657.1,0.0,1286.33,0.0,915.0,0.0,0.0,989.94,0.0,,0.0,,0.0,,,0.0,2932.0,0.0,5449.0,0.0,0.0,2517.0,2.0,105.0,2.0,65.0,1.0,67.0,40.0,,,,,,,
309,M965,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,58.0,2.0,58.0,1.0,100.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,1025.5,2.0,114.0,2.0,80.0,956.72,2.0,658.4,2.0,587.0,3.0,55.00000000000001,631.37,0.0,945.25,0.0,990.0,0.0,0.0,196.06,2.0,546.62,2.0,76.0,1.0,22.0,290.66,0.0,524.0,0.0,225.0,0.0,0.0,210.36,,,,,,,
310,M966,3.0,678.0,2.67,30.0,3.0,73.0,891.97,3.0,190.22,2.14,112.0,14.0,79.0,280.54,2.0,574.89,2.0,196.0,1.0,20.0,692.45,2.0,485.83,2.0,242.0,2.0,31.0,381.49,2.0,283.33,2.0,153.0,2.0,16.0,157.65,3.0,280.2,2.5,73.0,2.0,19.0,186.38,2.0,248.78,2.0,187.0,3.0,21.0,132.37,3.0,247.96,2.25,259.0,4.0,32.0,112.65,2.0,226.94,2.0,312.0,2.0,12.0,90.73,3.0,202.8,2.17,185.0,6.0,36.0,89.77,,,,,,,
311,M967,2.0,1563.0,2.0,22.0,1.0,67.0,1541.0,2.0,775.0,2.0,1460.0,1.0,67.0,685.0,3.0,237.37,2.33,1245.0,6.0,70.0,345.04,3.0,645.45,2.67,48.0,3.0,67.0,801.51,3.0,315.14,2.29,56.0,7.0,70.0,417.38,2.0,492.79,2.0,1950.0,3.0,40.0,573.19,2.0,1042.25,2.0,2036.0,1.0,40.0,734.09,2.0,810.0,2.0,1714.0,1.0,25.0,608.81,2.0,522.92,2.0,1125.0,2.0,31.0,346.9,2.0,329.11,2.0,679.0,4.0,40.0,224.28,,,,,,,
312,M968,2.0,389.0,2.0,164.0,1.0,40.0,406.22,0.0,,0.0,,0.0,,,2.0,1082.67,2.0,537.0,1.0,50.0,1132.09,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,1002.14,2.0,3503.0,1.0,25.0,1144.07,2.0,427.88,2.0,376.0,2.0,24.0,405.84,3.0,321.48,2.25,104.0,4.0,41.0,232.04,2.0,419.06,2.0,177.0,1.0,12.0,307.83,2.0,351.8,2.0,284.0,1.0,10.0,186.49,,,,,,,
313,M987,2.0,623.73,2.0,118.0,2.0,33.0,326.94,2.0,399.5,2.0,28.0,5.0,59.0,354.44,0.0,698.2,0.0,588.0,0.0,0.0,378.21,0.0,586.33,0.0,470.0,0.0,0.0,245.55,2.0,358.0,2.0,23.0,2.0,20.0,256.15,2.0,330.76,2.0,255.0,1.0,9.0,124.43,3.0,291.17,2.5,21.0,2.0,21.0,160.18,0.0,,0.0,,0.0,,,3.0,344.05,2.4,2362.0,5.0,56.99999999999999,496.59,3.0,248.96,2.25,189.0,4.0,32.0,153.62,,,,,,,
314,M988,0.0,1546.0,0.0,1546.0,0.0,0.0,0.0,2.0,69.0,2.0,69.0,1.0,100.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,6.0,88.27,3.52,22.0,21.0,93.0,192.33,6.0,128.8,3.0,22.0,16.0,86.0,209.15,3.0,216.48,2.3,39.0,10.0,68.0,226.76,3.0,280.72,2.2,205.0,5.0,42.0,204.05,2.0,251.38,2.0,119.0,6.0,44.0,142.16,,,,,,,
315,M1153,0.0,1682.5,0.0,315.0,0.0,0.0,1367.5,2.0,49.0,2.0,49.0,1.0,100.0,0.0,2.0,689.8,2.0,751.0,1.0,33.0,552.4,3.0,498.86,2.67,21.0,3.0,53.0,515.09,0.0,795.0,0.0,388.0,0.0,0.0,506.25,2.0,776.33,2.0,316.0,1.0,50.0,829.55,,,,,,,,2.0,586.75,2.0,949.0,2.0,44.0,511.54,3.0,796.22,2.25,26.0,4.0,90.0,1419.32,2.0,632.4,2.0,831.0,1.0,18.0,344.96,,,,,,,
316,M1154,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,
317,M1155,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,2.0,1588.0,2.0,3093.0,1.0,67.0,1505.0,2.0,61.0,2.0,61.0,1.0,100.0,0.0,0.0,,0.0,,0.0,,,,,,,,,
318,M1156,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,2142.0,0.0,2142.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,2.0,1278.0,2.0,3651.0,1.0,40.0,1451.82,2.0,1200.75,2.0,36.0,1.0,40.0,771.99,2.0,711.14,2.0,61.0,2.0,50.0,505.38,,,,,,,
319,M1157,0.0,2978.0,0.0,2978.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,535.67,2.0,85.0,3.0,86.0,877.97,2.0,727.67,2.0,31.0,2.0,56.99999999999999,710.23,0.0,1029.8,0.0,190.0,0.0,0.0,725.18,2.0,871.0,2.0,166.0,2.0,44.0,1396.34,,,,,,,,0.0,687.6,0.0,449.0,0.0,0.0,328.25,2.0,1682.33,2.0,4909.0,1.0,50.0,2281.77,0.0,996.0,0.0,926.0,0.0,0.0,991.27,,,,,,,
320,M1158,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,,,0.0,3605.0,0.0,3605.0,0.0,0.0,0.0,2.0,59.0,2.0,59.0,1.0,100.0,0.0,,,,,,,
